document,feed,title,url,pubdate,created
572bacb6c180817cd22fb804,56d609d1c180811310e52b8a,Axl Rose: AC/DC tour to be ‘respectful’,http://www.bbc.co.uk/news/entertainment-arts-36203834#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa,1462478972000,1462480054856
572c09e7c180817cd2304f38,56d609d1c180811310e52b8a,Does Bitcoin still matter?,http://www.bbc.co.uk/news/technology-36197703#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa,1462489713000,1462503911953
572c231ec180817cd23074b3,56d609d1c180811310e52b95,"Hendricks, Zobrist Lead Cubs Past Nationals 5-2",http://abcnews.go.com/Sports/wireStory/hendricks-pitches-cubs-past-nationals-38917023,1462509047000,1462510366688
572c3e1ec180817cd230ac26,56e71c0bc180817118d3c974,Former Disney child star charged in bank robbery - CBS News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNE6_VmIJn3oddzfijgR6jiHmAz13A&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779099612991&ei=CT4sV5DfJJWN3AHUj6KoCg&url=http://www.cbsnews.com/news/former-child-star-charged-in-bank-robbery/,1462487580000,1462517278520
572c5147c180817cd230b9d9,56d609d1c180811310e52b92,Brothers take on Kentucky Derby for ride of redemption - CBS News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGWboXcTrD8RT8ALJ1hvhA2hvc-NA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779100276574&ei=MlEsV5i8E4LL3QHs0pCQDg&url=http://www.cbsnews.com/news/brothers-take-on-kentucky-derby-for-ride-of-redemption/,1462491540000,1462522183355
572c6e63c180817cd230f06a,56e71c0bc180817118d3c974,"News Corp's quarterly revenue falls 7.3 percent, posts loss - Reuters",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHTDL8a7G3aLH8ESuJQAtTV7uKPJQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779100322747&ei=Tm4sV5C4MY653gHv54P4Bw&url=http://www.reuters.com/article/us-news-corp-results-idUSKCN0XW29N,1462482312000,1462529635513
572c81e2c180817cd230fc78,56d609d1c180811310e52b94,Futures Movers: Oil prices dip as focus returns to global supply glut,http://www.marketwatch.com/news/story.asp?guid=%7B09028010-136E-11E6-A4B2-025F7D06848E%7D&siteid=rss&rss=1,1462528415000,1462534626547
572c99e9c180817cd2311f18,56d609d1c180811310e52b95,Egypt Official Blames 'Tom and Jerry' for Spreading Violence,http://abcnews.go.com/Entertainment/wireStory/egypt-official-blames-tom-jerry-spreading-violence-38924452,1462539414000,1462540777172
572cc7fec180817cd2316bb6,56d609d1c180811310e52b89,Intraparty democracy is a pretty anemic democracy,http://www.vox.com/mischiefs-of-faction/2016/5/6/11607974/intraparty-democracy-weak,1462549202000,1462552574793
572ce248c180817cd2319640,56d609d1c180811310e52b96,U-turn decision on Eurovision flags,http://www.bbc.co.uk/news/uk-wales-36231246#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa,1462552863000,1462559304700
572cf786c180817cd231b720,56d609d1c180811310e52b85,Boxing legends discuss the Canelo Alvarez-Amir Khan matchup and more in fascinating panel,http://www.latimes.com/sports/sportsnow/la-sp-sn-boxing-legends-canelo-khan-delahoya-lewis-holyfield-hopkins-20160506-story.html,1462534440000,1462564742383
572d0f52c180817cd231deb3,56d609d1c180811310e52b85,"The nation's subways are falling apart, but the next president might actually fix them",http://www.latimes.com/la-na-presidential-campaign-infrastructure-20160506-snap-story.html,1462540140000,1462570834226
572d1284c180817cd231e496,56d609d1c180811310e52b9c,"The America’s Cup in Manhattan, Once Again",http://www.newyorker.com/news/sporting-scene/the-americas-cup-in-manhattan-once-again?mbid=rss,1462566645000,1462571652355
572d2d43c180817cd2321fd3,56e71c0bc180817118d3c966,"Great, Donald Trump Threatened To Default On The National Debt - Huffington Post",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNE5lbbXZMtN0pQ8uuyY1LhaNykpxw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779100966544&ei=KC0tV4DfCoeY3gG36IqwDQ&url=http://www.huffingtonpost.com/entry/donald-trump-default-national-debt_us_572d08e3e4b096e9f0917fac,1462572334000,1462578499075
572d75a7c180817cd232851c,56e71c0bc180817118d3c974,Romanian hacker who claims he breached Clinton server says he spoke with FBI at length - Fox News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFnt38l4hwJcT4tlhykBhDnG7C0pQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779099949454&ei=knUtV7DFN5Pm3AHd9ZLQDg&url=http://www.foxnews.com/politics/2016/05/06/romanian-hacker-who-claims-breached-clinton-server-says-spoke-with-fbi-at-length.html,1462572981000,1462597031811
572d9f2cc180817cd232b0d3,56d609d1c180811310e52b85,Uber and Lyft are winning at the state Capitol - here's why,http://www.latimes.com/la-pol-sac-why-uber-is-winning-in-california-20160507-snap-htmlstory.html,1462579500000,1462607660366
572dcdd8c180817cd232f003,56d609d1c180811310e52b85,How realistic is L.A. Unified's common enrollment application plan?,http://www.latimes.com/la-me-edu-lausd-unified-enrollment-20160505-snap-htmlstory.html,1462590000000,1462619608169
572dd3a9c180817cd233095b,56e71c0bc180817118d3c974,The cute creature Sweden wants to wipe out - BBC News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGJBf-tiAm-oNlCDbaqrRlAjcz50A&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779101073559&ei=k9MtV6jvHIzQ3gHZspAg&url=http://www.bbc.com/news/magazine-36228601,1462578390000,1462621097525
572de4fbc180817cd2331395,56d609d1c180811310e52b85,7 tips to hiring the best personal trainer - for you,http://www.latimes.com/la-hm-0507-hiring-a-personal-trainer-20160504-snap-story.html,1462597200000,1462625531378
572e13dec180817cd2335b9e,56d609d1c180811310e52b85,Readers recommend,http://www.latimes.com/la-tr-recs-20160508-snap-story.html,1462608000000,1462637534529
572e14f1c180817cd233604a,56d609d1c180811310e52b92,Sinéad O'Connor laughing at Arsenio Hall's lawsuit - Fox News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFz5ZjKRKJObucUdUg-XRINuJBYqw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779100394365&ei=2xQuV9iYCoLd3AHdqbLYAQ&url=http://www.foxnews.com/entertainment/2016/05/07/sin-ad-oconnor-laughing-at-arsenio-halls-lawsuit.html,1462628354000,1462637809311
572e60f6c180817cd233e3ac,56e71c0bc180817118d3c974,Sinéad O'Connor laughing at Arsenio Hall's lawsuit - Fox News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFz5ZjKRKJObucUdUg-XRINuJBYqw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779100394365&ei=32AuV6ChD8zN3QHIirSIAg&url=http://www.foxnews.com/entertainment/2016/05/07/sin-ad-oconnor-laughing-at-arsenio-halls-lawsuit.html,1462628354000,1462657270883
572e7496c180817cd233f233,56d609d1c180811310e52b95,"Eovaldi Pitches Yankees Past Price, Red Sox 8-2",http://abcnews.go.com/Sports/wireStory/eovaldi-pitches-yankees-past-price-red-sox-38957184,1462660355000,1462662294909
572ea113c180817cd234345d,56d609d1c180811310e52b85,It'll be a very pro-Canelo crowd tonight,http://www.latimes.com/la-canelo-alvarez-vs-amir-itll-be-a-very-pro-canelo-crowd-tonight-1462671808-htmlstory.html,1462646580000,1462673683146
572ea11bc180817cd23436e8,56d609d1c180811310e52b8b,RADIO WAR:,http://feedproxy.google.com/~r/DrudgeReportFeed/~3/-CrOlIE3pcE/peBiKfnsKFg,1462673618000,1462673691696
572eb82fc180817cd2345452,56d609d1c180811310e52b85,Round 3: Khan takes close third round,http://www.latimes.com/la-canelo-alvarez-vs-amir-round-3-khan-takes-close-third-round-1462678293-htmlstory.html,1462655100000,1462679599935
572ecfc6c180817cd2347795,56d609d1c180811310e52b84,Obama delivers Howard University commencement address - Washington Post,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFASe9OJuLRMSJgZK5es1TdpTYr5w&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779101594688&ei=sM8uV6GECdip3wGP7YGgBQ&url=https://www.washingtonpost.com/politics/obama-to-deliver-howard-u-commencement-address/2016/05/07/964c9c94-13ff-11e6-8967-7ac733c56f12_story.html,1462643010000,1462685638624
572f2ef3c180817cd234feb4,56d609d1c180811310e52b99,'Never Trump' Campaign Now Seeks To Dissociate Trump From Republican Party,http://www.npr.org/2016/05/08/477223915/-never-trump-campaign-now-seeks-to-dissociate-trump-from-republican-party?utm_medium=RSS&utm_campaign=news,1462708620000,1462710003783
572f4632c180817cd2351fcb,56d609d1c180811310e52b9a,Syrian warplanes launch counter-attack on rebels near Aleppo,http://feeds.reuters.com/~r/reuters/topNews/~3/oSDFnBFw17A/us-mideast-crisis-syria-idUSKCN0XZ0FC,1462711374000,1462715954317
572f5b55c180817cd2353dbb,56d609d1c180811310e52b89,Mercury will make a rare transit across the sun on Monday. Here's how to watch.,http://www.vox.com/2016/5/8/11612978/mercury-transit-watch-2016,1462716003000,1462721365431
572f5b56c180817cd2353e2f,56d609d1c180811310e52b8b,SPY AGENCIES ARE PUSHED TO REVEAL EXTENT OF DOMESTIC SURVEILLANCE...,http://feedproxy.google.com/~r/DrudgeReportFeed/~3/Z5jDlvThUIs/US_DOMESTIC_SURVEILLANCE,1462721318000,1462721366347
572f7506c180817cd23560f6,56d609d1c180811310e52b95,Libertarian Candidate Calls 2016 Race a ‘Real Opportunity',http://abcnews.go.com/Politics/gary-johnson-2016-race-real-opportunity-libertarian-party/story?id=38956151,1462724100000,1462727942012
572fa818c180817cd235be43,56e71c0bc180817118d3c974,​CBS News asks: How often should you call your mother? - CBS News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNG7H4Z5BEHKpDnIGMRaHJazeY71Yg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779102101939&ei=AagvV5i8E4Wd3QH9-KGwBg&url=http://www.cbsnews.com/news/cbs-news-asks-how-often-should-you-call-your-mother/,1462712460000,1462741016880
572fd094c180817cd235e8e8,56d609d1c180811310e52b84,The Philippines' Populist Revolt - Wall Street Journal,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFyE5_gyQIXW0nbe1WpagGKHgvDig&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779102055057&ei=fdAvV6CZAobs3AG2q4OQBA&url=http://www.wsj.com/articles/the-philippines-populist-revolt-1462742788,1462742809000,1462751380782
572fd1bbc180817cd235ece0,56d609d1c180811310e52b92,Double win for Wolf Hall at TV Baftas - BBC News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGhbFi9COzMaZcIZ33nT3-lJD02yA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779101391176&ei=o9EvV9DbOqC13AHXzYHgCw&url=http://www.bbc.co.uk/news/entertainment-arts-36228369,1462743369000,1462751675468
572fd680c180817cd236019a,56e71c0bc180817118d3c974,UAB football player Greg Bryant dies at 21 after shooting - CBS News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHW76wYBw0zTRkoOjDy8VslGDuEFg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779101503900&ei=adYvV8C4AoTd3AGpr7qYBA&url=http://www.cbsnews.com/news/uab-football-player-greg-bryant-dies-at-21-after-shooting/,1462732500000,1462752896142
572fe77fc180817cd2360d90,56d609d1c180811310e52b8b,Looming marijuana ruling could limit prosecutions...,http://feedproxy.google.com/~r/DrudgeReportFeed/~3/15moN2iG7fI/US_MARIJUANA_PROSECUTION_FIGHT,1462757139000,1462757247601
573000b0c180817cd236328c,56d609d1c180811310e52b9a,Honda to recall 20 million more Takata airbags: Nikkei,http://feeds.reuters.com/~r/reuters/topNews/~3/lpw10mFv4D4/us-autos-takata-recall-idUSKCN0Y0048,1462760275000,1462763696882
573017e2c180817cd23650e4,56d609d1c180811310e52b95,Ex-FBI Agent to Plead Guilty to Perjury During Bulger Trial,http://abcnews.go.com/US/wireStory/fbi-agent-plead-guilty-perjury-bulger-trial-38974477,1462767981000,1462769634402
57302d1bc180817cd2367029,56d609d1c180811310e52b8c,The IMF’s youngest ever chief economist has some advice for fixing India’s education system,http://qz.com/678459/the-imfs-youngest-ever-chief-economist-has-some-advice-for-fixing-indias-education-system/,1462769349000,1462775067557
57302e1cc180817cd236717e,56d609d1c180811310e52b92,Russian doping at Sochi Winter Olympics exposed - CBS News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEOR1FYk9ywrM4dr_Y9xnUeHgBr2g&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779100822790&ei=BC4wV4jZGYLL3QHs0pCQDg&url=http://www.cbsnews.com/news/60-minutes-russian-doping-at-sochi-winter-olympics-exposed/,1462748823000,1462775324291
5730a367c180817cd2371cc5,56d609d1c180811310e52b95,NC Governor Files Lawsuit Against DOJ Over 'Bathroom Bill',http://abcnews.go.com/Politics/nc-governor-files-lawsuit-doj-hb2/story?id=38981226,1462804368000,1462805351738
5730a368c180817cd2371cc9,56d609d1c180811310e52b95,"US, Russia Urge Adherence to Fragile Cease-Fire in Syria",http://abcnews.go.com/International/wireStory/us-russia-urge-adherence-fragile-cease-fire-syria-38981225,1462803062000,1462805352935
5730d054c180817cd2376663,56d609d1c180811310e52b84,Did Facebook bury conservative news? Ex-staffers say yes. - Washington Post,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNGPjXvKB46yeN1ajhUvOo7pIjcUEQ&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779102937757&ei=O9AwV-CqEYyR3QH-q7HYDQ&url=https://www.washingtonpost.com/news/the-fix/wp/2016/05/09/former-facebook-staff-say-conservative-news-was-buried-raising-questions-about-its-political-influence/,1462805398000,1462816852486
5730d05ac180817cd23768e8,56d609d1c180811310e52b8b,Reading on digital screens 'making you miss big picture'...,http://feedproxy.google.com/~r/DrudgeReportFeed/~3/yzg6_ARI4sE/,1462816539000,1462816858400
5730e7e1c180817cd2379115,56d609d1c180811310e52b8b,MSNBC whitewashes sex scandals as 'allegations'...,http://feedproxy.google.com/~r/DrudgeReportFeed/~3/Zv7pxzV0d50/2590792,1462822837000,1462822881450
5731011dc180817cd237babe,56d609d1c180811310e52b91,Why there are no widows in this tribal belt of MP,http://timesofindia.indiatimes.com/city/bhopal/There-are-no-widows-in-this-tribal-belt-of-Madhya-Pradesh/articleshow/52196928.cms,1462826629000,1462829341165
573130ecc180817cd2380880,56d609d1c180811310e52b95,Police: Man Visiting New Orleans to Plan Wedding Shot Dead,http://abcnews.go.com/US/wireStory/orleans-police-investigate-shooting-death-38981777,1462835813000,1462841580390
573130f4c180817cd238090b,56d609d1c180811310e52b96,Can the 'internet of moving things' end traffic jams?,http://www.bbc.co.uk/news/business-36215293#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa,1462835009000,1462841588309
57315e61c180817cd2384e12,56d609d1c180811310e52b90,Get (Film) Schooled With A Feirstein M.F.A. In Digital Animation And VFX,http://gothamist.com/2016/05/10/get_film_schooled_with_a_feirstein.php,,1462853217564
5731a901c180817cd238cd17,56e71c0bc180817118d3c974,Canada Fort McMurray: Leader says 90% of city survived - BBC News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNF9E3caL0-hTmChLMty5OoyUJVO9Q&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779098017713&ei=5agxV7DONNyM3wG7846ABw&url=http://www.bbc.com/news/world-us-canada-36253444,1462847319000,1462872321007
5731ba6bc180817cd238d478,56d609d1c180811310e52b85,"Seeking justice for nephew, Rep. Judy Chu aims to stop military hazing",http://www.latimes.com/la-pol-ca-chu-military-hazing-20160510-snap-story.html,1462849200000,1462876779042
5731e971c180817cd2391be9,56d609d1c180811310e52b81,How the Rolling Stones Found “Satisfaction”,http://www.slate.com/articles/arts/music_box/2016/05/the_rolling_stones_satisfaction_was_not_inevitable.html,1462885200000,1462888817780
573218a2c180817cd2396d87,56d609d1c180811310e52b8a,UN deplores Turkish military abuses,http://www.bbc.co.uk/news/world-europe-36261011#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa,1462897495000,1462900898570
57323530c180817cd2399683,56d609d1c180811310e52b91,HC: High speed driving may not be rash or negligent,http://timesofindia.indiatimes.com/city/mumbai/Bombay-HC-Speeding-alone-no-ground-to-book-person-for-rash-driving/articleshow/52213444.cms,1462907460000,1462908208271
57323643c180817cd23997a8,56d609d1c180811310e52b98,Man arrested after training dog to do Nazi salute in video,http://rssfeeds.usatoday.com/~/153666914/0/usatoday-newstopstories~Man-arrested-after-training-dog-to-do-Nazi-salute-in-video/,1462846665000,1462908483782
57324b21c180817cd239b77d,56d609d1c180811310e52b7f,China's First Transgender-Discrimination Case,http://feedproxy.google.com/~r/TheAtlantic/~3/ojmkmtr3OMQ/,1462895387000,1462913825686
57324b24c180817cd239b814,56d609d1c180811310e52b87,U.S. will not seek death penalty for accused ringleader in Benghazi attacks,https://www.washingtonpost.com/local/public-safety/us-will-not-seek-death-penalty-for-accused-ringleader-in-benghazi-attacks/2016/05/10/a84654f4-16dd-11e6-aa55-670cabef46e0_story.html,,1462913828442
57326204c180817cd239dc68,56d609d1c180811310e52b7e,Meghan Trainor: Don't touch my waist,http://rss.cnn.com/r/0ae4531c32/0L0Scnn0Bcom0C20A160C0A50C10A0Centertainment0Cmeghan0Etrainor0Evideo0Ephotoshopped0Cindex0Bhtml0Deref0Frss0Itopstories,1462900593000,1462919684747
57326206c180817cd239dcbe,56d609d1c180811310e52b80,Anthony Bourdain on the One Type of Food You Should Never Eat,http://feedproxy.google.com/~r/time/topstories/~3/zDfS3mrMu-A/,1462915683000,1462919686204
573278f6c180817cd239fff1,56d609d1c180811310e52b80,Disney Discontinues Disney Infinity Video Game Franchise,http://feedproxy.google.com/~r/time/topstories/~3/174DNbHq-QM/,1462922297000,1462925558801
57328fc8c180817cd23a2235,56d609d1c180811310e52b85,"Baseball: Redondo holds off Mira Costa, 4-2, in battle of Bay League rivals",http://www.latimes.com/la-sp-vi-baseball-redondo-holds-off-mira-costa-4-2-in-battle-of-bay-league-rivals-20160510-story.html,1462903740000,1462931400419
57328fdcc180817cd23a2292,56d609d1c180811310e52b87,"2 killed, 2 wounded in Massachusetts stabbings; suspect killed by officer",https://www.washingtonpost.com/news/morning-mix/wp/2016/05/10/four-people-stabbed-at-mall-home-in-mass-leaving-two-dead-attacker-killed-by-off-duty-law-enforcement-officer/,,1462931420056
573291e1c180817cd23a2682,56d609d1c180811310e52b94,"Forecaster of the Month: Fed doesn’t get it about global excess supply, winning forecaster says",http://www.marketwatch.com/news/story.asp?guid=%7B502F455C-16CC-11E6-8577-B4929CB131C7%7D&siteid=rss&rss=1,1462926072000,1462931937033
5732a78dc180817cd23a47bb,56d609d1c180811310e52b8f,​Detroit’s Massive School Protests Are the Latest Signs of a National Education Crisis,https://www.vice.com/read/detroits-massive-school-protests-are-the-latest-signs-of-a-national-education-crisis,1462815540000,1462937485371
5732bd21c180817cd23a6300,56d609d1c180811310e52b80,Bangladesh Executes Islamist Leader Motiur Rahman Nizami for War Crimes,http://feedproxy.google.com/~r/time/topstories/~3/lisV4EDDKTU/,1462937652000,1462943009928
5733193fc180817cd23ae86a,56d609d1c180811310e52b85,"Today: Primary Season: Can't Stop, Won't Stop. In Hiroshima, No Apologies.",http://www.latimes.com/la-me-todays-headlines-20160511-snap-story.html,1462942800000,1462966591174
5733193fc180817cd23ae876,56d609d1c180811310e52b85,TMZ plans to end its celebrity tour bus partnership with Starline,http://www.latimes.com/la-fi-tmz-starline-20160510-snap-story.html,1462935600000,1462966591500
57331b80c180817cd23aed18,56d609d1c180811310e52b9a,"Crooks, terrorists, tax evaders: Can new shell company rule stop them?",http://feeds.reuters.com/~r/reuters/topNews/~3/CusJgKfWt3Y/us-panama-tax-usa-banks-idUSKCN0Y20O5,1462960958000,1462967168218
5733474bc180817cd23b3470,56d609d1c180811310e52b89,"Watch a clip from the long-lost TV musical Cop Rock, one of the weirdest shows ever made",http://www.vox.com/2016/5/11/11651772/cop-rock-watch-musical,1462975203000,1462978379758
5733a22cc1808103a3efe124,56d609d1c180811310e52b8b,FTC 'taking second look' at GOOGLE search...,http://feedproxy.google.com/~r/DrudgeReportFeed/~3/sQFPW6IijGQ/federal-trade-commission-google-search-questions-223078,1463001577000,1463001644229
5733a22ec1808103a3efe177,56d609d1c180811310e52b8c,Apple is trying to be friends with Indian entrepreneurs,http://qz.com/677880/apple-is-trying-to-be-friends-with-indian-entrepreneurs/,1463001415000,1463001646080
5733a32fc1808103a3efe25a,56d609d1c180811310e52b90,Luckyrice Is Throwing A Big Asian Feast In Brooklyn Next Month,http://gothamist.com/2016/05/11/luckyrice_industry_city_2016.php,,1463001903014
5733b971c1808103a3f0067e,56d609d1c180811310e52b84,60 Minutes' Morley Safer retires after 46 seasons - CBS News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNE-Xsqdo-_hx47Hc5B9rqM4qls_mw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779104808645&ei=0bgzV4ikAdTC3gGYsKWQBw&url=http://www.cbsnews.com/news/60-minutes-morley-safer-retires-after-46-seasons/,1462996722000,1463007601706
5733d057c1808103a3f028f7,56d609d1c180811310e52b85,Starfish-like creatures reveal surprise about biodiversity in the deep ocean,http://www.latimes.com/la-sci-sn-biodiversity-patterns-snap-story.html,1462983900000,1463013463610
573403a4c1808103a3f0846d,56e71c0bc180817118d3c966,Zimmerman auctioning gun used to kill Trayvon Martin - WTSP.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHmELAjZTt3Cc29S9aEHDCGAxibyg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779104663848&ei=OQM0V5jCEcnfpwf-gpCoBQ&url=http://www.wtsp.com/news/politics/florida/zimmerman-auctioning-gun-used-to-kill-trayvon-martin/185876042,1463025375000,1463026596859
573403acc1808103a3f0847e,56e71c0bc180817118d3c974,"Deadly West, Texas, Fertilizer Plant Explosion Was 'Criminal Act': Feds - NBCNews.com",http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHz7LxOaOlwiIJTHyS9N3YvVPSmXQ&clid=c3a7d30bb8a4878e06b80cf16b898331&ei=qQM0V-CnEsjRpwecgbDwBQ&url=http://www.nbcnews.com/news/us-news/deadly-west-texas-fertilizer-plant-explosion-was-criminal-act-feds-n572231,1462988744000,1463026604896
5734e413c180811f3915850c,56d609d1c180811310e52b82,"A ‘Hamilton’ Star’s Story: How Leslie Odom Jr. Became Aaron Burr, Sir",http://www.nytimes.com/2016/05/15/theater/a-hamilton-stars-story-how-leslie-odom-jr-became-aaron-burr-sir.html?partner=rss&emc=rss,1463058902000,1463084050998
5734e460c180811f391586d5,56d609d1c180811310e52b8b,Rise of Bin Laden Son...,http://feedproxy.google.com/~r/DrudgeReportFeed/~3/9GUBf-SMKlU/,1463084017000,1463084128682
5734e494c180811f39158914,56d609d1c180811310e52b99,Want To Be Wicket Smart? Now There's An App For Cricket's Many Rules,http://www.npr.org/sections/thetwo-way/2016/05/12/477797177/want-to-be-wicket-smart-now-theres-an-app-for-crickets-many-rules?utm_medium=RSS&utm_campaign=news,1463079181000,1463084180248
5735084cc180811f3915cf7e,56d609d1c180811310e52b84,Lawyer: Dennis Hastert won't appeal conviction and sentence - Washington Post,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNEGqYyDeCisyaAFrb4yswvjOan5pA&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779104920748&ei=SQg1V9DqNZ2N3wHcq4PwBA&url=https://www.washingtonpost.com/news/post-nation/wp/2016/05/12/lawyer-dennis-hastert-wont-appeal-conviction-and-sentence/,1463080313000,1463093324871
5735086fc180811f3915d416,56d609d1c180811310e52b96,Baby joy for couple who lost kids in MH17,http://www.bbc.co.uk/news/world-australia-36263707#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa,1463038729000,1463093359647
57350a3cc180811f3915eb82,56e71c0bc180817118d3c974,Brazil impeachment: Dilma Rousseff condemns 'coup' and 'farce' - BBC News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFz1h9t2hzs--zbb74LaDrBYsGcMw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779101268862&ei=Ogo1V_jMA4Lr3QH1upXIAQ&url=http://www.bbc.com/news/world-latin-america-36279937,1463063299000,1463093820881
57352bb0c180811f39162f3a,56e71c0bc180817118d3c966,No Bomb Found After Joint Base Andrews Lockdown - Huffington Post,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFJVaZNOBPyZJi5oBpQJPzm1OsNew&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779105765857&ei=QSs1V9DVPMWW3gHZk5fwBQ&url=http://www.huffingtonpost.com/entry/joint-base-andrews-lockdown_us_5734fc62e4b077d4d6f29e9e,1463096753000,1463102384614
57354c6fc180811f3916572d,56d609d1c180811310e52b85,Woman raped by car mechanic claims dealership gave him access to her address,http://www.latimes.com/la-me-ln-woman-car-dealership-rape-20160512-story.html,1463083500000,1463110767484
57355d24c180811f39167ae1,56d609d1c180811310e52b8a,Top Hezbollah commander killed,http://www.bbc.co.uk/news/world-middle-east-36283424#sa-ns_mchannel=rss&ns_source=PublicRSS20-sa,1463112819000,1463115044407
57355efcc180811f3916909e,56e71c0bc180817118d3c974,Donald Trump's former butler posts Obama death threats on Facebook - CBS News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFQlCZnj7uBZ_AefxG48vtUU5Himg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779105632375&ei=-l41V6i0BoGS3AGg2ILIBw&url=http://www.cbsnews.com/news/donald-trump-butler-posts-obama-death-threats-on-facebook/,1463090325000,1463115516907
57356fa9c180811f3916b0cc,56e71c0bc180817118d3c974,Joan Rivers' family settles medical malpractice lawsuit - CBS News,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHGXK0_CHXL5OQ9w1y3fuCJHJvgaw&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779105730958&ei=p281V8CfNILG3QHArYG4Cw&url=http://www.cbsnews.com/news/joan-rivers-family-settles-medical-malpractice-lawsuit-against-facility/,1463097775000,1463119785483
57357e94c180811f3916b812,56d609d1c180811310e52b80,Prince Harry Wraps His ‘Unbelievable’ Invictus Games With Moving Speech,http://feedproxy.google.com/~r/time/topstories/~3/7WXFFn1dC4w/,1463123579000,1463123604989
5735913fc180811f3916f1cc,56e71c0bc180817118d3c974,Four Things We Learned From Trump's Visit to the Hill - NBCNews.com,http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNFeDtRQiByhMgK4N0Tlv0PpnixGwg&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779105692441&ei=PpE1VwDUkt0B7Ze4yAU&url=http://www.nbcnews.com/politics/2016-election/four-things-we-learned-trump-s-visit-hill-n573116,1463104467000,1463128383614
573792c6c1808103a12880a4,56d609d1c180811310e52b7d,A wild tune: Alaska moose harmonizes with home's wind chimes,http://feeds.foxnews.com/~r/foxnews/scitech/~3/nfmcHWH5JvA/wild-tune-alaska-moose-harmonizes-with-homes-wind-chimes.html,1463164020000,1463259846757
573792c6c1808103a12880a5,56d609d1c180811310e52b7d,Clock presented to one of golf's first superstars up for auction,http://feeds.foxnews.com/~r/foxnews/scitech/~3/l8zuobdy5WU/clock-presented-to-one-golfs-first-superstars-up-for-auction.html,1463157660000,1463259846842
